Date Time,Open,High,Low,Close
Time: 18:08:00.000 Date: 2018-01-04,0.78626,0.78626,0.78624,0.78624
Time: 18:09:00.000 Date: 2018-01-04,0.78621,0.78622,0.7862,0.78622
Time: 18:10:00.000 Date: 2018-01-04,0.78621,0.78634,0.78618,0.78631
Time: 18:11:00.000 Date: 2018-01-04,0.78632,0.78633,0.78626,0.78627
Time: 18:12:00.000 Date: 2018-01-04,0.78625,0.78625,0.78614,0.78616
Time: 18:13:00.000 Date: 2018-01-04,0.78615,0.78617,0.78613,0.78613
Time: 18:14:00.000 Date: 2018-01-04,0.78614,0.78614,0.78612,0.78614
Time: 18:15:00.000 Date: 2018-01-04,0.78613,0.78615,0.78613,0.78614
Time: 18:16:00.000 Date: 2018-01-04,0.78613,0.78615,0.78612,0.78613
Time: 18:17:00.000 Date: 2018-01-04,0.78614,0.78615,0.78609,0.78611
Time: 18:18:00.000 Date: 2018-01-04,0.78609,0.78612,0.78603,0.78603
Time: 18:19:00.000 Date: 2018-01-04,0.786,0.78602,0.78593,0.78596
Time: 18:20:00.000 Date: 2018-01-04,0.78601,0.78605,0.78596,0.78604
Time: 18:21:00.000 Date: 2018-01-04,0.78603,0.78604,0.78598,0.78603
Time: 18:22:00.000 Date: 2018-01-04,0.78604,0.78604,0.78603,0.78604
Time: 18:23:00.000 Date: 2018-01-04,0.78602,0.78602,0.78594,0.78596
Time: 18:24:00.000 Date: 2018-01-04,0.78597,0.78603,0.78592,0.78593
Time: 18:25:00.000 Date: 2018-01-04,0.78594,0.78595,0.78594,0.78594
Time: 18:26:00.000 Date: 2018-01-04,0.78593,0.78593,0.78591,0.78592
Time: 18:27:00.000 Date: 2018-01-04,0.78593,0.78595,0.78593,0.78594
Time: 18:28:00.000 Date: 2018-01-04,0.78595,0.78595,0.78594,0.78594
Time: 18:29:00.000 Date: 2018-01-04,0.78593,0.78608,0.78593,0.78602
Time: 18:30:00.000 Date: 2018-01-04,0.78604,0.78605,0.78595,0.786
Time: 18:31:00.000 Date: 2018-01-04,0.78604,0.78605,0.78594,0.78596
Time: 18:32:00.000 Date: 2018-01-04,0.78597,0.78605,0.78588,0.78594
Time: 18:33:00.000 Date: 2018-01-04,0.78591,0.78593,0.78576,0.78576
Time: 18:34:00.000 Date: 2018-01-04,0.78575,0.78585,0.78575,0.78583
Time: 18:35:00.000 Date: 2018-01-04,0.78582,0.78605,0.78582,0.78605
Time: 18:36:00.000 Date: 2018-01-04,0.78603,0.7861,0.78603,0.78609
Time: 18:37:00.000 Date: 2018-01-04,0.78608,0.78609,0.78606,0.78609
Time: 18:38:00.000 Date: 2018-01-04,0.7861,0.7861,0.78606,0.78606
Time: 18:39:00.000 Date: 2018-01-04,0.78605,0.78605,0.78597,0.78598
Time: 18:40:00.000 Date: 2018-01-04,0.78596,0.78604,0.78596,0.78603
Time: 18:41:00.000 Date: 2018-01-04,0.78604,0.78606,0.78597,0.78597
Time: 18:42:00.000 Date: 2018-01-04,0.78598,0.7861,0.78598,0.78606
Time: 18:43:00.000 Date: 2018-01-04,0.78607,0.78607,0.78605,0.78606
Time: 18:44:00.000 Date: 2018-01-04,0.78607,0.78609,0.78606,0.78608
Time: 18:45:00.000 Date: 2018-01-04,0.78606,0.78606,0.78605,0.78605
Time: 18:46:00.000 Date: 2018-01-04,0.78606,0.78606,0.78605,0.78605
Time: 18:47:00.000 Date: 2018-01-04,0.78606,0.78607,0.78605,0.78605
Time: 18:48:00.000 Date: 2018-01-04,0.78606,0.78606,0.78605,0.78605
Time: 18:49:00.000 Date: 2018-01-04,0.78604,0.78604,0.78596,0.78596
Time: 17:25:00.000 Date: 2018-01-05,0.78589,0.78592,0.78584,0.78588
Time: 17:26:00.000 Date: 2018-01-05,0.78587,0.7859,0.78583,0.78589
Time: 17:27:00.000 Date: 2018-01-05,0.78588,0.78589,0.78587,0.78588
Time: 17:28:00.000 Date: 2018-01-05,0.78589,0.7859,0.78588,0.78589
Time: 17:29:00.000 Date: 2018-01-05,0.78588,0.78589,0.78586,0.78587
Time: 17:30:00.000 Date: 2018-01-05,0.78588,0.78588,0.78578,0.78578
Time: 17:31:00.000 Date: 2018-01-05,0.78579,0.78582,0.78578,0.78582
Time: 17:32:00.000 Date: 2018-01-05,0.78583,0.78586,0.78575,0.78578
Time: 17:33:00.000 Date: 2018-01-05,0.78577,0.78578,0.78577,0.78577
Time: 17:34:00.000 Date: 2018-01-05,0.78578,0.78583,0.78578,0.78579
Time: 17:35:00.000 Date: 2018-01-05,0.7858,0.78588,0.7858,0.78588
Time: 17:36:00.000 Date: 2018-01-05,0.78589,0.78602,0.78589,0.78601
Time: 17:37:00.000 Date: 2018-01-05,0.78603,0.78608,0.78603,0.78608
Time: 17:38:00.000 Date: 2018-01-05,0.78609,0.78609,0.78602,0.78602
Time: 17:39:00.000 Date: 2018-01-05,0.786,0.78606,0.78597,0.78603
Time: 17:40:00.000 Date: 2018-01-05,0.78605,0.78605,0.78597,0.78599
Time: 17:41:00.000 Date: 2018-01-05,0.78598,0.786,0.78597,0.78598
Time: 17:42:00.000 Date: 2018-01-05,0.78599,0.78599,0.78598,0.78598
Time: 17:43:00.000 Date: 2018-01-05,0.78599,0.78599,0.78592,0.78593
Time: 17:44:00.000 Date: 2018-01-05,0.78594,0.78598,0.78593,0.78597
Time: 17:45:00.000 Date: 2018-01-05,0.78595,0.78595,0.78592,0.78593
Time: 17:46:00.000 Date: 2018-01-05,0.78597,0.78608,0.78597,0.78608
Time: 17:47:00.000 Date: 2018-01-05,0.7861,0.78622,0.7861,0.78622
Time: 17:48:00.000 Date: 2018-01-05,0.78621,0.78625,0.78611,0.78611
Time: 17:49:00.000 Date: 2018-01-05,0.78609,0.78609,0.78609,0.78609
Time: 17:50:00.000 Date: 2018-01-05,0.7861,0.78611,0.78609,0.78611
Time: 17:51:00.000 Date: 2018-01-05,0.7861,0.78611,0.7861,0.78611
Time: 17:52:00.000 Date: 2018-01-05,0.78612,0.78612,0.78602,0.78608
Time: 17:53:00.000 Date: 2018-01-05,0.78609,0.78609,0.78609,0.78609
Time: 17:54:00.000 Date: 2018-01-05,0.7861,0.78615,0.78609,0.78609
Time: 17:55:00.000 Date: 2018-01-05,0.7861,0.7861,0.78609,0.78609
Time: 17:56:00.000 Date: 2018-01-05,0.78606,0.78609,0.78606,0.78609
Time: 17:57:00.000 Date: 2018-01-05,0.7861,0.78619,0.78609,0.78618
Time: 17:58:00.000 Date: 2018-01-05,0.78617,0.7862,0.78617,0.78618
Time: 17:59:00.000 Date: 2018-01-05,0.78619,0.7862,0.78618,0.78618
Time: 18:00:00.000 Date: 2018-01-05,0.78619,0.78621,0.78619,0.78621
Time: 18:01:00.000 Date: 2018-01-05,0.78623,0.78623,0.78618,0.78618
Time: 18:02:00.000 Date: 2018-01-05,0.78619,0.78625,0.78619,0.78625
Time: 18:03:00.000 Date: 2018-01-05,0.78627,0.78632,0.78621,0.78621
Time: 18:04:00.000 Date: 2018-01-05,0.78622,0.78626,0.7862,0.78621
Time: 18:05:00.000 Date: 2018-01-05,0.78622,0.78622,0.78621,0.78621
Time: 18:06:00.000 Date: 2018-01-05,0.78622,0.78622,0.78619,0.78619
Time: 18:07:00.000 Date: 2018-01-05,0.78618,0.78619,0.78617,0.78618
Time: 18:08:00.000 Date: 2018-01-05,0.78619,0.7862,0.78619,0.7862
Time: 18:09:00.000 Date: 2018-01-05,0.78623,0.78624,0.78623,0.78623
Time: 18:10:00.000 Date: 2018-01-05,0.78627,0.78631,0.78627,0.78629
Time: 18:11:00.000 Date: 2018-01-05,0.78631,0.78631,0.7863,0.7863
Time: 18:12:00.000 Date: 2018-01-05,0.78629,0.78629,0.78626,0.78628
Time: 18:13:00.000 Date: 2018-01-05,0.78629,0.78637,0.78629,0.78637
Time: 18:14:00.000 Date: 2018-01-05,0.78638,0.78638,0.78638,0.78638
Time: 18:15:00.000 Date: 2018-01-05,0.78637,0.78642,0.78637,0.78642
Time: 18:16:00.000 Date: 2018-01-05,0.7864,0.7864,0.78639,0.7864
Time: 18:17:00.000 Date: 2018-01-05,0.78639,0.78647,0.78639,0.78647
Time: 18:18:00.000 Date: 2018-01-05,0.78646,0.78646,0.7864,0.7864
Time: 18:19:00.000 Date: 2018-01-05,0.78641,0.78644,0.7864,0.7864
Time: 18:20:00.000 Date: 2018-01-05,0.78641,0.78642,0.78639,0.78639
Time: 18:21:00.000 Date: 2018-01-05,0.7864,0.78641,0.7864,0.78641
Time: 18:22:00.000 Date: 2018-01-05,0.7864,0.78641,0.7864,0.78641
Time: 18:23:00.000 Date: 2018-01-05,0.78642,0.78646,0.78641,0.78641
Time: 18:24:00.000 Date: 2018-01-05,0.78642,0.78643,0.78642,0.78642
Time: 18:25:00.000 Date: 2018-01-05,0.78643,0.78643,0.78641,0.78642
Time: 18:26:00.000 Date: 2018-01-05,0.78643,0.78643,0.78642,0.78642
Time: 18:27:00.000 Date: 2018-01-05,0.78641,0.78643,0.78641,0.78643
Time: 18:28:00.000 Date: 2018-01-05,0.78642,0.78643,0.78642,0.78643
Time: 18:29:00.000 Date: 2018-01-05,0.78642,0.78653,0.78642,0.78652
Time: 18:30:00.000 Date: 2018-01-05,0.78653,0.7866,0.78653,0.78653
Time: 18:31:00.000 Date: 2018-01-05,0.78652,0.78652,0.78651,0.78651
Time: 18:32:00.000 Date: 2018-01-05,0.7865,0.7865,0.78649,0.7865
Time: 18:33:00.000 Date: 2018-01-05,0.78649,0.78649,0.78649,0.78649
Time: 18:34:00.000 Date: 2018-01-05,0.78643,0.78643,0.78641,0.78641
