Date Time,Open,High,Low,Close
Time: 15:15:00.000 Date: 2018-01-05,113.132,113.139,113.124,113.13
Time: 15:16:00.000 Date: 2018-01-05,113.129,113.137,113.119,113.134
Time: 15:17:00.000 Date: 2018-01-05,113.135,113.135,113.097,113.103
Time: 15:18:00.000 Date: 2018-01-05,113.104,113.107,113.082,113.088
Time: 15:19:00.000 Date: 2018-01-05,113.09,113.108,113.084,113.103
Time: 15:20:00.000 Date: 2018-01-05,113.104,113.106,113.096,113.101
Time: 15:21:00.000 Date: 2018-01-05,113.1,113.101,113.096,113.1
Time: 15:22:00.000 Date: 2018-01-05,113.098,113.124,113.098,113.124
Time: 15:23:00.000 Date: 2018-01-05,113.125,113.132,113.123,113.123
Time: 15:24:00.000 Date: 2018-01-05,113.124,113.138,113.117,113.137
Time: 15:25:00.000 Date: 2018-01-05,113.138,113.141,113.127,113.133
Time: 15:26:00.000 Date: 2018-01-05,113.134,113.137,113.124,113.135
Time: 15:27:00.000 Date: 2018-01-05,113.134,113.144,113.134,113.138
Time: 15:28:00.000 Date: 2018-01-05,113.137,113.144,113.136,113.138
Time: 15:29:00.000 Date: 2018-01-05,113.139,113.148,113.136,113.147
Time: 15:30:00.000 Date: 2018-01-05,113.149,113.168,113.146,113.167
Time: 15:31:00.000 Date: 2018-01-05,113.166,113.188,113.166,113.187
Time: 15:32:00.000 Date: 2018-01-05,113.186,113.189,113.165,113.167
Time: 15:33:00.000 Date: 2018-01-05,113.168,113.178,113.167,113.177
Time: 15:34:00.000 Date: 2018-01-05,113.178,113.18,113.167,113.18
Time: 15:35:00.000 Date: 2018-01-05,113.179,113.199,113.179,113.199
Time: 15:36:00.000 Date: 2018-01-05,113.198,113.217,113.196,113.217
Time: 15:37:00.000 Date: 2018-01-05,113.218,113.23,113.213,113.225
Time: 15:38:00.000 Date: 2018-01-05,113.224,113.245,113.223,113.244
Time: 15:39:00.000 Date: 2018-01-05,113.243,113.264,113.239,113.259
Time: 15:40:00.000 Date: 2018-01-05,113.258,113.266,113.241,113.245
Time: 15:41:00.000 Date: 2018-01-05,113.244,113.251,113.238,113.238
Time: 15:42:00.000 Date: 2018-01-05,113.239,113.244,113.228,113.229
Time: 15:43:00.000 Date: 2018-01-05,113.23,113.236,113.228,113.235
Time: 15:44:00.000 Date: 2018-01-05,113.234,113.236,113.214,113.228
Time: 15:45:00.000 Date: 2018-01-05,113.229,113.237,113.228,113.23
Time: 15:46:00.000 Date: 2018-01-05,113.229,113.239,113.224,113.224
Time: 15:47:00.000 Date: 2018-01-05,113.228,113.236,113.221,113.232
Time: 15:48:00.000 Date: 2018-01-05,113.231,113.247,113.225,113.247
Time: 15:49:00.000 Date: 2018-01-05,113.248,113.267,113.244,113.248
Time: 14:25:00.000 Date: 2018-01-08,112.924,112.932,112.922,112.926
Time: 14:26:00.000 Date: 2018-01-08,112.927,112.928,112.924,112.926
Time: 14:27:00.000 Date: 2018-01-08,112.927,112.931,112.922,112.929
Time: 14:28:00.000 Date: 2018-01-08,112.93,112.941,112.929,112.939
Time: 14:29:00.000 Date: 2018-01-08,112.94,112.96,112.939,112.956
Time: 14:30:00.000 Date: 2018-01-08,112.955,112.978,112.954,112.976
Time: 14:31:00.000 Date: 2018-01-08,112.975,112.982,112.954,112.956
Time: 14:32:00.000 Date: 2018-01-08,112.954,112.972,112.952,112.969
Time: 14:33:00.000 Date: 2018-01-08,112.968,112.971,112.958,112.97
Time: 14:34:00.000 Date: 2018-01-08,112.971,112.976,112.964,112.97
Time: 14:35:00.000 Date: 2018-01-08,112.969,112.98,112.969,112.973
Time: 14:36:00.000 Date: 2018-01-08,112.977,112.98,112.96,112.962
Time: 14:37:00.000 Date: 2018-01-08,112.961,112.967,112.954,112.954
Time: 14:38:00.000 Date: 2018-01-08,112.952,112.957,112.927,112.935
Time: 14:39:00.000 Date: 2018-01-08,112.934,112.948,112.928,112.946
Time: 14:40:00.000 Date: 2018-01-08,112.944,112.967,112.941,112.953
Time: 14:41:00.000 Date: 2018-01-08,112.954,112.954,112.939,112.939
Time: 14:42:00.000 Date: 2018-01-08,112.94,112.952,112.938,112.95
