Date Time,Open,High,Low,Close
Time: 15:20:00.000 Date: 2018-01-04,1.20836,1.20851,1.20836,1.20843
Time: 15:21:00.000 Date: 2018-01-04,1.20842,1.20881,1.20841,1.2088
Time: 15:22:00.000 Date: 2018-01-04,1.20879,1.2088,1.20869,1.20873
Time: 15:23:00.000 Date: 2018-01-04,1.20872,1.20873,1.2085,1.20851
Time: 15:24:00.000 Date: 2018-01-04,1.20852,1.20878,1.20842,1.20876
Time: 15:25:00.000 Date: 2018-01-04,1.20877,1.20889,1.20852,1.20852
Time: 15:26:00.000 Date: 2018-01-04,1.20856,1.20856,1.20841,1.20844
Time: 15:27:00.000 Date: 2018-01-04,1.20846,1.20853,1.20841,1.20841
Time: 15:28:00.000 Date: 2018-01-04,1.20842,1.20848,1.20838,1.20846
Time: 15:29:00.000 Date: 2018-01-04,1.20845,1.20845,1.20819,1.20821
Time: 15:30:00.000 Date: 2018-01-04,1.20819,1.2082,1.20802,1.20802
Time: 15:31:00.000 Date: 2018-01-04,1.20795,1.20802,1.20784,1.20801
Time: 15:32:00.000 Date: 2018-01-04,1.20802,1.20806,1.20785,1.20785
Time: 15:33:00.000 Date: 2018-01-04,1.20781,1.20791,1.20767,1.2078
Time: 15:34:00.000 Date: 2018-01-04,1.20781,1.20791,1.20776,1.20776
Time: 15:35:00.000 Date: 2018-01-04,1.20778,1.20794,1.20777,1.20793
Time: 15:36:00.000 Date: 2018-01-04,1.20792,1.20798,1.20775,1.20776
Time: 15:37:00.000 Date: 2018-01-04,1.20778,1.20792,1.2077,1.20771
Time: 15:38:00.000 Date: 2018-01-04,1.20769,1.20788,1.20769,1.20783
Time: 15:39:00.000 Date: 2018-01-04,1.20782,1.20783,1.20758,1.20763
Time: 15:40:00.000 Date: 2018-01-04,1.20764,1.20773,1.20761,1.2077
Time: 15:41:00.000 Date: 2018-01-04,1.20771,1.20787,1.20767,1.20782
Time: 15:42:00.000 Date: 2018-01-04,1.20783,1.20784,1.20778,1.20779
Time: 15:43:00.000 Date: 2018-01-04,1.20778,1.2078,1.20761,1.20779
Time: 15:44:00.000 Date: 2018-01-04,1.2078,1.20783,1.20766,1.20783
Time: 15:45:00.000 Date: 2018-01-04,1.2078,1.208,1.20777,1.208
Time: 15:46:00.000 Date: 2018-01-04,1.20799,1.20819,1.20799,1.20818
Time: 15:47:00.000 Date: 2018-01-04,1.20819,1.20856,1.20819,1.20848
Time: 15:48:00.000 Date: 2018-01-04,1.20847,1.20848,1.20822,1.20826
