Date Time,Open,High,Low,Close
Time: 15:34:00.000 Date: 2018-01-03,0.70888,0.70901,0.70882,0.70899
Time: 15:35:00.000 Date: 2018-01-03,0.709,0.70904,0.70898,0.70903
Time: 15:36:00.000 Date: 2018-01-03,0.70904,0.70922,0.70904,0.70921
Time: 15:37:00.000 Date: 2018-01-03,0.70919,0.70937,0.70919,0.70934
Time: 15:38:00.000 Date: 2018-01-03,0.7094,0.70943,0.7094,0.70941
Time: 15:39:00.000 Date: 2018-01-03,0.70942,0.70942,0.70922,0.70923
Time: 15:40:00.000 Date: 2018-01-03,0.70924,0.70945,0.70924,0.70944
Time: 15:41:00.000 Date: 2018-01-03,0.70943,0.7095,0.70941,0.7095
Time: 15:42:00.000 Date: 2018-01-03,0.70951,0.70953,0.70942,0.70953
Time: 15:43:00.000 Date: 2018-01-03,0.70954,0.70954,0.70951,0.70951
Time: 15:44:00.000 Date: 2018-01-03,0.70952,0.70968,0.70951,0.70967
Time: 15:45:00.000 Date: 2018-01-03,0.7097,0.70982,0.7097,0.70982
Time: 15:46:00.000 Date: 2018-01-03,0.70981,0.70982,0.70972,0.70974
Time: 15:47:00.000 Date: 2018-01-03,0.70973,0.70995,0.70973,0.70994
Time: 15:48:00.000 Date: 2018-01-03,0.70995,0.70999,0.70984,0.70984
Time: 15:49:00.000 Date: 2018-01-03,0.70985,0.70987,0.70974,0.7098
Time: 14:25:00.000 Date: 2018-01-04,0.71235,0.71238,0.71235,0.71237
Time: 14:26:00.000 Date: 2018-01-04,0.71236,0.71238,0.71236,0.71237
Time: 14:27:00.000 Date: 2018-01-04,0.71236,0.71237,0.71218,0.71224
Time: 14:28:00.000 Date: 2018-01-04,0.7122,0.71222,0.71217,0.71219
Time: 14:29:00.000 Date: 2018-01-04,0.7122,0.71227,0.7122,0.71227
Time: 14:30:00.000 Date: 2018-01-04,0.71228,0.71235,0.71225,0.71233
Time: 14:31:00.000 Date: 2018-01-04,0.71232,0.71236,0.71225,0.71236
Time: 14:32:00.000 Date: 2018-01-04,0.71235,0.71237,0.71231,0.71235
Time: 14:33:00.000 Date: 2018-01-04,0.71236,0.71243,0.71235,0.71243
Time: 14:34:00.000 Date: 2018-01-04,0.71244,0.71259,0.71243,0.71256
Time: 14:35:00.000 Date: 2018-01-04,0.71255,0.71256,0.71251,0.71254
