Date Time,Open,High,Low,Close
Time: 18:15:00.000 Date: 2018-01-04,112.785,112.788,112.782,112.786
Time: 18:16:00.000 Date: 2018-01-04,112.787,112.787,112.783,112.784
Time: 18:17:00.000 Date: 2018-01-04,112.788,112.791,112.787,112.789
Time: 18:18:00.000 Date: 2018-01-04,112.788,112.789,112.786,112.787
Time: 18:19:00.000 Date: 2018-01-04,112.789,112.797,112.789,112.796
Time: 18:20:00.000 Date: 2018-01-04,112.794,112.794,112.782,112.783
Time: 18:21:00.000 Date: 2018-01-04,112.784,112.788,112.776,112.782
Time: 18:22:00.000 Date: 2018-01-04,112.781,112.783,112.774,112.779
Time: 18:23:00.000 Date: 2018-01-04,112.781,112.79,112.781,112.787
Time: 18:24:00.000 Date: 2018-01-04,112.786,112.79,112.777,112.79
Time: 18:25:00.000 Date: 2018-01-04,112.789,112.789,112.788,112.789
Time: 18:26:00.000 Date: 2018-01-04,112.787,112.804,112.786,112.8
Time: 18:27:00.000 Date: 2018-01-04,112.799,112.799,112.787,112.79
Time: 18:28:00.000 Date: 2018-01-04,112.791,112.791,112.79,112.791
Time: 18:29:00.000 Date: 2018-01-04,112.79,112.793,112.774,112.783
Time: 18:30:00.000 Date: 2018-01-04,112.781,112.79,112.781,112.785
Time: 18:31:00.000 Date: 2018-01-04,112.788,112.792,112.785,112.786
Time: 18:32:00.000 Date: 2018-01-04,112.784,112.793,112.778,112.787
Time: 18:33:00.000 Date: 2018-01-04,112.789,112.799,112.788,112.799
Time: 18:34:00.000 Date: 2018-01-04,112.801,112.803,112.796,112.798
Time: 18:35:00.000 Date: 2018-01-04,112.799,112.801,112.796,112.799
Time: 18:36:00.000 Date: 2018-01-04,112.798,112.802,112.79,112.802
Time: 18:37:00.000 Date: 2018-01-04,112.803,112.808,112.803,112.806
Time: 18:38:00.000 Date: 2018-01-04,112.807,112.81,112.804,112.805
Time: 18:39:00.000 Date: 2018-01-04,112.806,112.814,112.804,112.808
Time: 18:40:00.000 Date: 2018-01-04,112.809,112.811,112.807,112.81
Time: 18:41:00.000 Date: 2018-01-04,112.811,112.816,112.808,112.814
Time: 18:42:00.000 Date: 2018-01-04,112.815,112.815,112.807,112.808
Time: 18:43:00.000 Date: 2018-01-04,112.809,112.818,112.808,112.816
Time: 18:44:00.000 Date: 2018-01-04,112.815,112.816,112.81,112.815
Time: 18:45:00.000 Date: 2018-01-04,112.816,112.816,112.814,112.815
Time: 18:46:00.000 Date: 2018-01-04,112.816,112.822,112.816,112.821
Time: 18:47:00.000 Date: 2018-01-04,112.822,112.829,112.821,112.829
Time: 18:48:00.000 Date: 2018-01-04,112.828,112.828,112.822,112.825
Time: 18:49:00.000 Date: 2018-01-04,112.828,112.835,112.827,112.834
Time: 17:25:00.000 Date: 2018-01-05,113.206,113.217,113.206,113.214
Time: 17:26:00.000 Date: 2018-01-05,113.215,113.215,113.195,113.199
Time: 17:27:00.000 Date: 2018-01-05,113.2,113.201,113.195,113.198
Time: 17:28:00.000 Date: 2018-01-05,113.2,113.201,113.196,113.199
Time: 17:29:00.000 Date: 2018-01-05,113.198,113.202,113.197,113.198
Time: 17:30:00.000 Date: 2018-01-05,113.199,113.203,113.197,113.203
Time: 17:31:00.000 Date: 2018-01-05,113.204,113.209,113.203,113.203
Time: 17:32:00.000 Date: 2018-01-05,113.204,113.205,113.202,113.203
Time: 17:33:00.000 Date: 2018-01-05,113.202,113.206,113.202,113.204
Time: 17:34:00.000 Date: 2018-01-05,113.205,113.207,113.196,113.196
Time: 17:35:00.000 Date: 2018-01-05,113.197,113.197,113.184,113.184
Time: 17:36:00.000 Date: 2018-01-05,113.183,113.184,113.176,113.178
Time: 17:37:00.000 Date: 2018-01-05,113.177,113.178,113.158,113.158
Time: 17:38:00.000 Date: 2018-01-05,113.159,113.164,113.157,113.164
Time: 17:39:00.000 Date: 2018-01-05,113.165,113.172,113.165,113.17
Time: 17:40:00.000 Date: 2018-01-05,113.169,113.185,113.168,113.185
Time: 17:41:00.000 Date: 2018-01-05,113.186,113.186,113.171,113.176
Time: 17:42:00.000 Date: 2018-01-05,113.177,113.181,113.176,113.178
Time: 17:43:00.000 Date: 2018-01-05,113.176,113.184,113.176,113.178
Time: 17:44:00.000 Date: 2018-01-05,113.177,113.182,113.177,113.18
Time: 17:45:00.000 Date: 2018-01-05,113.181,113.182,113.168,113.169
Time: 17:46:00.000 Date: 2018-01-05,113.17,113.171,113.168,113.17
Time: 17:47:00.000 Date: 2018-01-05,113.169,113.169,113.152,113.152
Time: 17:48:00.000 Date: 2018-01-05,113.153,113.156,113.15,113.154
Time: 17:49:00.000 Date: 2018-01-05,113.156,113.162,113.156,113.16
Time: 17:50:00.000 Date: 2018-01-05,113.161,113.162,113.157,113.16
Time: 17:51:00.000 Date: 2018-01-05,113.161,113.165,113.158,113.161
Time: 17:52:00.000 Date: 2018-01-05,113.159,113.162,113.155,113.157
Time: 17:53:00.000 Date: 2018-01-05,113.158,113.158,113.154,113.154
Time: 17:54:00.000 Date: 2018-01-05,113.153,113.158,113.151,113.158
Time: 17:55:00.000 Date: 2018-01-05,113.157,113.157,113.146,113.152
Time: 17:56:00.000 Date: 2018-01-05,113.153,113.159,113.153,113.158
Time: 17:57:00.000 Date: 2018-01-05,113.159,113.163,113.158,113.158
