Date Time,Open,High,Low,Close
Time: 18:06:00.000 Date: 2018-01-03,19.35,19.35046,19.34668,19.34668
Time: 18:07:00.000 Date: 2018-01-03,19.34698,19.34698,19.34069,19.34129
Time: 18:08:00.000 Date: 2018-01-03,19.3413,19.3413,19.33856,19.33884
Time: 18:09:00.000 Date: 2018-01-03,19.34199,19.34201,19.3418,19.3418
Time: 18:10:00.000 Date: 2018-01-03,19.342,19.3439,19.3418,19.3439
Time: 18:11:00.000 Date: 2018-01-03,19.3441,19.3441,19.3421,19.34288
Time: 18:12:00.000 Date: 2018-01-03,19.343,19.34309,19.34154,19.3428
Time: 18:13:00.000 Date: 2018-01-03,19.3427,19.3428,19.3391,19.3395
Time: 18:14:00.000 Date: 2018-01-03,19.3397,19.3406,19.3386,19.3386
Time: 18:15:00.000 Date: 2018-01-03,19.3387,19.3392,19.33295,19.33858
Time: 18:16:00.000 Date: 2018-01-03,19.33864,19.33878,19.33842,19.33851
Time: 18:17:00.000 Date: 2018-01-03,19.33876,19.33876,19.3375,19.3376
Time: 18:18:00.000 Date: 2018-01-03,19.33826,19.33831,19.33767,19.33823
Time: 18:19:00.000 Date: 2018-01-03,19.3377,19.33798,19.33471,19.33611
Time: 18:20:00.000 Date: 2018-01-03,19.33725,19.33874,19.3368,19.33874
Time: 18:21:00.000 Date: 2018-01-03,19.33872,19.34621,19.33823,19.34621
Time: 18:22:00.000 Date: 2018-01-03,19.34656,19.34886,19.34305,19.34886
Time: 18:23:00.000 Date: 2018-01-03,19.34892,19.35212,19.34892,19.35197
Time: 18:24:00.000 Date: 2018-01-03,19.35292,19.35677,19.35292,19.35627
Time: 18:25:00.000 Date: 2018-01-03,19.35631,19.35818,19.35631,19.3575
Time: 18:26:00.000 Date: 2018-01-03,19.35729,19.3574,19.35706,19.35706
Time: 18:27:00.000 Date: 2018-01-03,19.35717,19.3634,19.357,19.3597
Time: 18:28:00.000 Date: 2018-01-03,19.3583,19.3606,19.3583,19.35942
Time: 18:29:00.000 Date: 2018-01-03,19.35938,19.36556,19.35857,19.3646
Time: 18:30:00.000 Date: 2018-01-03,19.3647,19.36472,19.36063,19.36093
Time: 18:31:00.000 Date: 2018-01-03,19.362,19.362,19.34983,19.35273
Time: 18:32:00.000 Date: 2018-01-03,19.35278,19.35568,19.3515,19.35498
Time: 18:33:00.000 Date: 2018-01-03,19.35519,19.35596,19.35486,19.35508
Time: 18:34:00.000 Date: 2018-01-03,19.35538,19.3624,19.35538,19.3592
Time: 18:35:00.000 Date: 2018-01-03,19.3606,19.3607,19.3567,19.358
Time: 18:36:00.000 Date: 2018-01-03,19.3578,19.3588,19.3578,19.3585
Time: 18:37:00.000 Date: 2018-01-03,19.3583,19.3583,19.3541,19.3552
Time: 18:38:00.000 Date: 2018-01-03,19.3551,19.3553,19.3525,19.3549
Time: 18:39:00.000 Date: 2018-01-03,19.355,19.3552,19.3518,19.3518
Time: 18:40:00.000 Date: 2018-01-03,19.3524,19.3542,19.3519,19.3523
Time: 18:41:00.000 Date: 2018-01-03,19.3548,19.3563,19.3478,19.35021
Time: 18:42:00.000 Date: 2018-01-03,19.35005,19.35056,19.3471,19.34748
Time: 18:43:00.000 Date: 2018-01-03,19.34727,19.34727,19.3453,19.3454
